"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
323,"2020-03-01 00:57:57.8150","2020-03-01 01:03:20.9260",411,"E 6 St & Avenue D",40.72228087,-73.97668709,3737,"Stanton St & Norfolk St",40.720747,-73.986274,28414,"Subscriber",1990,1
1039,"2020-03-01 00:57:58.7660","2020-03-01 01:15:18.1500",3472,"W 15 St & 10 Ave",40.742753828659026,-74.00747358798981,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,29002,"Subscriber",2000,1
167,"2020-03-01 00:58:01.3290","2020-03-01 01:00:48.9590",525,"W 34 St & 11 Ave",40.75594159,-74.0021163,478,"11 Ave & W 41 St",40.76030096,-73.99884222,41763,"Subscriber",1971,1
192,"2020-03-01 00:58:07.1380","2020-03-01 01:01:19.6630",423,"W 54 St & 9 Ave",40.76584941,-73.98690506,479,"9 Ave & W 45 St",40.76019252,-73.9912551,34190,"Subscriber",1976,1
656,"2020-03-01 00:58:17.3040","2020-03-01 01:09:13.8770",3314,"W 95 St & Broadway",40.7937704,-73.971888,3689,"W 104 St & Amsterdam Ave",40.799041392882984,-73.96649479866028,38508,"Subscriber",1988,1
237,"2020-03-01 00:58:20.2370","2020-03-01 01:02:17.9690",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,545,"E 23 St & 1 Ave",40.736502,-73.97809472,27661,"Subscriber",1996,1
107,"2020-03-01 00:58:23.1450","2020-03-01 01:00:10.2040",309,"Murray St & West St",40.7149787,-74.013012,3690,"Park Pl & Church St",40.71334184275907,-74.00935515761375,40110,"Subscriber",1975,1
254,"2020-03-01 00:58:23.2020","2020-03-01 01:02:38.1970",3809,"W 55 St & 6 Ave",40.763189,-73.978434,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,19345,"Subscriber",1986,1
522,"2020-03-01 00:58:32.3170","2020-03-01 01:07:14.8930",3864,"Central Ave & Covert St",40.68929,-73.90951,3780,"Wyckoff Av & Stanhope St",40.703545,-73.917775,38191,"Subscriber",1979,1
933,"2020-03-01 00:58:38.8880","2020-03-01 01:14:12.1890",3708,"W 13 St & 5 Ave",40.735445,-73.99431,309,"Murray St & West St",40.7149787,-74.013012,34951,"Subscriber",1969,1
1229,"2020-03-01 00:58:46.3390","2020-03-01 01:19:16.1860",403,"E 2 St & 2 Ave",40.72502876,-73.99069656,455,"1 Ave & E 44 St",40.75001986,-73.96905301,39877,"Subscriber",1973,2
2038,"2020-03-01 00:58:55.9470","2020-03-01 01:32:54.2020",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,3529,"Lenox Ave & W 130 St",40.8107922,-73.9430681,37717,"Subscriber",1983,1
229,"2020-03-01 00:58:58.1770","2020-03-01 01:02:47.9000",396,"Lefferts Pl & Franklin Ave",40.680342423,-73.9557689392,3578,"Park Pl & Franklin Ave",40.6741806,-73.9564947,41502,"Subscriber",1995,2
99,"2020-03-01 00:58:59.1210","2020-03-01 01:00:39.0430",254,"W 11 St & 6 Ave",40.73532427,-73.99800419,3709,"W 15 St & 6 Ave",40.738046142482766,-73.99642959237099,31476,"Subscriber",1991,1
205,"2020-03-01 00:59:00.5350","2020-03-01 01:02:26.1930",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,432,"E 7 St & Avenue A",40.72621788,-73.98379855,38598,"Subscriber",1942,1
376,"2020-03-01 00:59:02.8940","2020-03-01 01:05:18.9950",167,"E 39 St & 3 Ave",40.7489006,-73.97604882,528,"2 Ave & E 31 St",40.74290902,-73.97706058,26460,"Subscriber",1977,2
285,"2020-03-01 00:59:04.1970","2020-03-01 01:03:50.1460",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,41250,"Subscriber",1992,1
159,"2020-03-01 00:59:07.3080","2020-03-01 01:01:47.1520",212,"W 16 St & The High Line",40.74334935,-74.00681753,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,30004,"Subscriber",1973,1
442,"2020-03-01 00:59:08.9990","2020-03-01 01:06:31.8730",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,31383,"Subscriber",1982,1
662,"2020-03-01 00:59:12.1590","2020-03-01 01:10:15.1310",3382,"Carroll St & Smith St",40.680611,-73.99475825,157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,27598,"Subscriber",1993,1
1067,"2020-03-01 00:59:15.5630","2020-03-01 01:17:02.6530",3714,"Division Ave & Hooper St",40.70684203101325,-73.9544353965357,3042,"Fulton St & Utica Ave",40.6794268,-73.9298911,36876,"Subscriber",1975,1
666,"2020-03-01 00:59:16.5700","2020-03-01 01:10:23.2550",2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,39703,"Subscriber",1986,1
448,"2020-03-01 00:59:21.4300","2020-03-01 01:06:50.3200",3399,"7 St & 3 Ave",40.67260298150126,-73.98983001708984,3419,"Douglass St & 4 Ave",40.6792788,-73.98154004,41628,"Subscriber",1991,1
207,"2020-03-01 00:59:56.5710","2020-03-01 01:03:23.6650",3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,416,"Cumberland St & Lafayette Ave",40.68753406,-73.97265183,32474,"Subscriber",1986,1
211,"2020-03-01 01:00:13.7210","2020-03-01 01:03:45.2220",150,"E 2 St & Avenue C",40.7208736,-73.98085795,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,40957,"Subscriber",1974,1
570,"2020-03-01 01:00:35.2750","2020-03-01 01:10:05.5610",325,"E 19 St & 3 Ave",40.73624527,-73.98473765,247,"Perry St & Bleecker St",40.73535398,-74.00483091,40176,"Subscriber",1972,1
201,"2020-03-01 01:00:38.4730","2020-03-01 01:04:00.1810",3335,"Union St & 4 Ave",40.6772744,-73.98282002,3361,"Carroll St & 6 Ave",40.6740886,-73.9787282,33917,"Subscriber",1991,1
777,"2020-03-01 01:00:45.4110","2020-03-01 01:13:42.6880",459,"W 20 St & 11 Ave",40.746745,-74.007756,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,15881,"Subscriber",1965,1
480,"2020-03-01 01:00:53.0200","2020-03-01 01:08:53.3230",3080,"S 4 St & Rodney St",40.70934,-73.95608,3767,"Powers St & Olive St",40.71323,-73.93894,28006,"Subscriber",1983,1
1501,"2020-03-01 01:01:11.9550","2020-03-01 01:26:13.0700",280,"E 10 St & 5 Ave",40.73331967,-73.99510132,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,32252,"Subscriber",1993,1
122,"2020-03-01 01:01:17.4510","2020-03-01 01:03:20.2800",533,"Broadway & W 38 St",40.75299641,-73.98721619,505,"6 Ave & W 33 St",40.74901271,-73.98848395,39764,"Subscriber",1975,1
344,"2020-03-01 01:01:18.3630","2020-03-01 01:07:02.5090",3731,"W 47 St & 6 Ave",40.758397,-73.98255,495,"W 47 St & 10 Ave",40.76269882,-73.99301222,30596,"Subscriber",1995,1
487,"2020-03-01 01:01:28.6390","2020-03-01 01:09:35.6560",497,"E 17 St & Broadway",40.73704984,-73.99009296,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,30664,"Subscriber",1963,1
773,"2020-03-01 01:01:34.5070","2020-03-01 01:14:27.5290",3841,"Menahan St & Central Ave",40.69543,-73.9196,3046,"Marcus Garvey Blvd & Macon St",40.682601,-73.938037,28265,"Subscriber",1990,1
239,"2020-03-01 01:01:38.3580","2020-03-01 01:05:37.6910",285,"Broadway & E 14 St",40.73454567,-73.99074142,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,34981,"Subscriber",1966,1
135,"2020-03-01 01:01:42.8930","2020-03-01 01:03:58.4380",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,38109,"Subscriber",1968,1
533,"2020-03-01 01:01:51.7570","2020-03-01 01:10:45.0360",3423,"West Drive & Prospect Park West",40.6610633719006,-73.97945255041122,3349,"Grand Army Plaza & Plaza St West",40.6729679,-73.97087984,29739,"Subscriber",1991,1
1838,"2020-03-01 01:01:54.7950","2020-03-01 01:32:32.9620",3314,"W 95 St & Broadway",40.7937704,-73.971888,3357,"W 106 St & Amsterdam Ave",40.8008363,-73.9664492472,41794,"Subscriber",1954,1
543,"2020-03-01 01:02:02.1960","2020-03-01 01:11:05.8610",3423,"West Drive & Prospect Park West",40.6610633719006,-73.97945255041122,3349,"Grand Army Plaza & Plaza St West",40.6729679,-73.97087984,16662,"Subscriber",1991,2
381,"2020-03-01 01:02:04.5930","2020-03-01 01:08:26.4520",497,"E 17 St & Broadway",40.73704984,-73.99009296,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,37416,"Subscriber",1965,1
867,"2020-03-01 01:02:12.6260","2020-03-01 01:16:40.2510",526,"E 33 St & 5 Ave",40.74765947,-73.98490707,385,"E 55 St & 2 Ave",40.75797322,-73.96603308,19789,"Subscriber",1977,1
344,"2020-03-01 01:02:19.2190","2020-03-01 01:08:04.0440",504,"1 Ave & E 16 St",40.73221853,-73.98165557,536,"1 Ave & E 30 St",40.74144387,-73.97536082,27405,"Subscriber",1995,1
291,"2020-03-01 01:02:19.3600","2020-03-01 01:07:10.4000",3472,"W 15 St & 10 Ave",40.742753828659026,-74.00747358798981,3709,"W 15 St & 6 Ave",40.738046142482766,-73.99642959237099,34397,"Subscriber",1977,1
486,"2020-03-01 01:02:20.3150","2020-03-01 01:10:26.8820",459,"W 20 St & 11 Ave",40.746745,-74.007756,402,"Broadway & E 22 St",40.7403432,-73.98955109,28290,"Subscriber",1991,1
469,"2020-03-01 01:02:36.5390","2020-03-01 01:10:26.2530",3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,504,"1 Ave & E 16 St",40.73221853,-73.98165557,39760,"Subscriber",1997,1
367,"2020-03-01 01:02:38.7960","2020-03-01 01:08:46.5450",223,"W 13 St & 7 Ave",40.73781509,-73.99994661,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,41261,"Subscriber",1991,1
899,"2020-03-01 01:02:51.9260","2020-03-01 01:17:51.6000",127,"Barrow St & Hudson St",40.73172428,-74.00674436,331,"Pike St & Monroe St",40.71173107,-73.99193043,39450,"Subscriber",1989,1
1199,"2020-03-01 01:02:56.5060","2020-03-01 01:22:55.8970",468,"Broadway & W 56 St",40.7652654,-73.98192338,447,"8 Ave & W 52 St",40.76370739,-73.9851615,39441,"Subscriber",1980,1
487,"2020-03-01 01:03:02.8850","2020-03-01 01:11:10.8710",497,"E 17 St & Broadway",40.73704984,-73.99009296,445,"E 10 St & Avenue A",40.72740794,-73.98142006,32764,"Subscriber",1991,1
1410,"2020-03-01 01:03:04.0630","2020-03-01 01:26:34.1520",389,"Broadway & Berry St",40.71044554,-73.96525063,3901,"Stanhope St & Fairview Ave",40.70998,-73.91116,16776,"Customer",1969,0
167,"2020-03-01 01:03:15.0380","2020-03-01 01:06:02.1980",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,38195,"Subscriber",1995,1
244,"2020-03-01 01:03:29.1060","2020-03-01 01:07:33.3570",3065,"Union Ave & Wallabout St",40.70029511,-73.95032283,3070,"McKibbin St & Manhattan Ave",40.70510918,-73.94407279,14629,"Subscriber",2000,1
253,"2020-03-01 01:03:41.3280","2020-03-01 01:07:54.7620",3042,"Fulton St & Utica Ave",40.6794268,-73.9298911,3052,"Lewis Ave & Madison St",40.686312,-73.935775,32203,"Subscriber",1992,2
285,"2020-03-01 01:03:59.9640","2020-03-01 01:08:45.8230",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,39593,"Subscriber",1962,1
360,"2020-03-01 01:04:01.3280","2020-03-01 01:10:02.0630",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,39744,"Subscriber",1996,2
906,"2020-03-01 01:04:19.4250","2020-03-01 01:19:25.8850",479,"9 Ave & W 45 St",40.76019252,-73.9912551,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,35618,"Subscriber",1966,1
362,"2020-03-01 01:04:33.0760","2020-03-01 01:10:35.8250",3419,"Douglass St & 4 Ave",40.6792788,-73.98154004,3329,"Degraw St & Smith St",40.6829151,-73.99318208,16101,"Subscriber",1990,1
447,"2020-03-01 01:04:43.3930","2020-03-01 01:12:10.4600",515,"W 43 St & 10 Ave",40.76009437,-73.99461843,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,40749,"Subscriber",1984,1
685,"2020-03-01 01:05:10.3610","2020-03-01 01:16:36.2580",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,3735,"W 30 St & 10 Ave",40.752694,-74.002353,27683,"Subscriber",1978,1
391,"2020-03-01 01:05:34.9820","2020-03-01 01:12:06.4110",3107,"Bedford Ave & Nassau Ave",40.72311651,-73.95212324,471,"Grand St & Havemeyer St",40.71286844,-73.95698119,40159,"Subscriber",1990,1
151,"2020-03-01 01:05:49.8200","2020-03-01 01:08:21.6630",249,"Harrison St & Hudson St",40.71870987,-74.0090009,320,"Leonard St & Church St",40.717571,-74.005549,39792,"Subscriber",1978,1
840,"2020-03-01 01:05:50.5700","2020-03-01 01:19:51.3740",3360,"Amsterdam Ave & W 79 St",40.7829391,-73.9786517,3552,"W 113 St & Broadway",40.805973,-73.964928,37255,"Subscriber",1978,2
264,"2020-03-01 01:05:57.3580","2020-03-01 01:10:22.3080",3386,"1 Pl & Clinton St",40.6809591,-73.99905709,3303,"Butler St & Court St",40.6849894,-73.99440329,38981,"Subscriber",1979,2
234,"2020-03-01 01:06:00.3030","2020-03-01 01:09:54.7310",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,317,"E 6 St & Avenue B",40.72453734,-73.98185424,39423,"Subscriber",1988,1
927,"2020-03-01 01:06:04.9330","2020-03-01 01:21:32.8140",305,"E 58 St & 3 Ave",40.76095756,-73.96724467,285,"Broadway & E 14 St",40.73454567,-73.99074142,27907,"Subscriber",1998,1
147,"2020-03-01 01:06:08.1520","2020-03-01 01:08:36.0680",3575,"Crescent St & 34 Ave",40.76108,-73.930562,3563,"28 St & 36 Ave",40.757186,-73.932719,18762,"Subscriber",1995,1
699,"2020-03-01 01:06:16.0730","2020-03-01 01:17:55.8600",3340,"Wolcott St & Dwight St",40.6753274,-74.0100698,3409,"Bergen St & Smith St",40.6867443,-73.99063168,36807,"Subscriber",1990,1
255,"2020-03-01 01:06:27.0310","2020-03-01 01:10:42.6300",3318,"2 Ave & E 96 St",40.7839636,-73.9471673,3391,"E 106 St & 1 Ave",40.7892529,-73.93956237,34256,"Subscriber",1982,1
368,"2020-03-01 01:06:29.5100","2020-03-01 01:12:37.8710",247,"Perry St & Bleecker St",40.73535398,-74.00483091,3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,35281,"Subscriber",1999,1
990,"2020-03-01 01:06:48.5950","2020-03-01 01:23:19.0980",3319,"14 St & 5 Ave",40.666287,-73.98895053,3311,"Columbia St & Kane St",40.68763155,-74.0016256,21095,"Subscriber",1990,1
2413,"2020-03-01 01:06:49.8700","2020-03-01 01:47:03.5800",494,"W 26 St & 8 Ave",40.74734825,-73.99723551,464,"E 56 St & 3 Ave",40.75934501,-73.96759673,40960,"Subscriber",1969,1
390,"2020-03-01 01:07:03.9980","2020-03-01 01:13:34.4650",3359,"E 68 St & Madison Ave",40.7691572,-73.96703464,3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,38924,"Subscriber",1966,1
1231,"2020-03-01 01:07:26.3640","2020-03-01 01:27:58.2440",490,"8 Ave & W 33 St",40.751551,-73.993934,3243,"E 58 St & 1 Ave (NE Corner)",40.75892386377695,-73.96226227283478,35237,"Subscriber",1986,1
754,"2020-03-01 01:07:32.0040","2020-03-01 01:20:06.4560",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,478,"11 Ave & W 41 St",40.76030096,-73.99884222,18858,"Subscriber",1966,1
673,"2020-03-01 01:07:43.7100","2020-03-01 01:18:57.4780",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,41860,"Subscriber",1989,1
1198,"2020-03-01 01:08:41.9600","2020-03-01 01:28:40.6590",532,"S 5 Pl & S 5 St",40.710451,-73.960876,445,"E 10 St & Avenue A",40.72740794,-73.98142006,28018,"Subscriber",1978,1
481,"2020-03-01 01:08:51.8910","2020-03-01 01:16:53.0740",3799,"6 Ave & W 34 St",40.74964,-73.98805,500,"Broadway & W 51 St",40.76228826,-73.98336183,40464,"Subscriber",1994,1
220,"2020-03-01 01:08:52.9880","2020-03-01 01:12:33.1550",3078,"Broadway & Roebling St",40.70924826276157,-73.96063148975372,460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,42023,"Subscriber",1984,1
1186,"2020-03-01 01:08:58.5780","2020-03-01 01:28:44.8500",532,"S 5 Pl & S 5 St",40.710451,-73.960876,445,"E 10 St & Avenue A",40.72740794,-73.98142006,27616,"Subscriber",1987,2
448,"2020-03-01 01:09:06.2120","2020-03-01 01:16:34.5290",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,379,"W 31 St & 7 Ave",40.749156,-73.9916,36534,"Subscriber",1980,1
405,"2020-03-01 01:09:38.4970","2020-03-01 01:16:24.1070",307,"Canal St & Rutgers St",40.71427487,-73.98990025,320,"Leonard St & Church St",40.717571,-74.005549,16824,"Subscriber",1991,1
1039,"2020-03-01 01:09:48.5250","2020-03-01 01:27:08.0880",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,295,"Pike St & E Broadway",40.71406667,-73.99293911,27453,"Subscriber",1970,2
1367,"2020-03-01 01:10:25.5200","2020-03-01 01:33:13.4690",174,"E 25 St & 1 Ave",40.7381765,-73.97738662,325,"E 19 St & 3 Ave",40.73624527,-73.98473765,16065,"Subscriber",1996,1
917,"2020-03-01 01:10:29.0390","2020-03-01 01:25:46.9300",3457,"E 58 St & Madison Ave",40.76302594280519,-73.97209525108337,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,32503,"Subscriber",1998,2
340,"2020-03-01 01:10:59.1610","2020-03-01 01:16:39.6230",531,"Forsyth St & Broome St",40.71893904,-73.99266288,320,"Leonard St & Church St",40.717571,-74.005549,40610,"Subscriber",1986,1
803,"2020-03-01 01:11:35.1520","2020-03-01 01:24:58.7700",3538,"W 110 St & Amsterdam Ave",40.802692,-73.96295,3171,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,39272,"Subscriber",1977,2
196,"2020-03-01 01:11:36.8880","2020-03-01 01:14:53.3170",295,"Pike St & E Broadway",40.71406667,-73.99293911,312,"Allen St & Stanton St",40.722055,-73.989111,36181,"Subscriber",1997,1
244,"2020-03-01 01:11:40.5510","2020-03-01 01:15:44.6800",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,3905,"4 Ave & E 12 St",40.732647,-73.99011,38547,"Subscriber",1966,1
409,"2020-03-01 01:12:01.3940","2020-03-01 01:18:50.5690",252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,39442,"Subscriber",1962,1
957,"2020-03-01 01:12:09.3470","2020-03-01 01:28:07.0470",3159,"W 67 St & Broadway",40.77492513,-73.98266566,3148,"E 84 St & 1 Ave",40.77565541,-73.95068615,39598,"Subscriber",1985,2
446,"2020-03-01 01:12:09.7250","2020-03-01 01:19:36.4520",3080,"S 4 St & Rodney St",40.70934,-73.95608,3086,"Graham Ave & Conselyea St",40.715143,-73.944507,28784,"Subscriber",1988,1
4294,"2020-03-01 01:12:25.6400","2020-03-01 02:24:00.5100",3399,"7 St & 3 Ave",40.67260298150126,-73.98983001708984,3588,"Vernon Blvd & 10 St",40.7671863,-73.9373554,34167,"Subscriber",1985,1
507,"2020-03-01 01:12:34.3700","2020-03-01 01:21:02.3580",3749,"Lexington Ave & E 36 St",40.747573958954796,-73.9788007736206,385,"E 55 St & 2 Ave",40.75797322,-73.96603308,41697,"Subscriber",1983,1
760,"2020-03-01 01:12:39.6070","2020-03-01 01:25:20.1240",265,"Stanton St & Chrystie St",40.72229346,-73.99147535,350,"Clinton St & Grand St",40.71559509,-73.9870295,15790,"Customer",1980,1
445,"2020-03-01 01:12:59.0370","2020-03-01 01:20:24.9580",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,302,"Avenue D & E 3 St",40.72082834,-73.97793172,41261,"Subscriber",1994,1
323,"2020-03-01 01:13:27.2730","2020-03-01 01:18:50.9250",473,"Rivington St & Chrystie St",40.72110063,-73.9919254,150,"E 2 St & Avenue C",40.7208736,-73.98085795,31169,"Subscriber",1996,1
416,"2020-03-01 01:13:59.4400","2020-03-01 01:20:55.9980",3422,"Columbia St & Degraw St",40.6859296,-74.00242364,3342,"Pioneer St & Richards St",40.6777748,-74.0094613,21715,"Subscriber",1980,1
1171,"2020-03-01 01:14:03.2940","2020-03-01 01:33:34.3910",3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,3820,"Willoughby Ave & Myrtle Ave",40.69757,-73.93098,15238,"Customer",1969,0
167,"2020-03-01 01:14:10.2550","2020-03-01 01:16:57.4770",3628,"Lenox Ave & W 117 St",40.8025566,-73.9490782,3501,"E 118 St & Madison Ave",40.8014866,-73.9442507,38239,"Subscriber",1970,1
2313,"2020-03-01 01:14:13.8160","2020-03-01 01:52:47.2780",3864,"Central Ave & Covert St",40.68929,-73.90951,349,"Rivington St & Ridge St",40.71850211,-73.98329859,34346,"Subscriber",1991,1
325,"2020-03-01 01:14:22.6110","2020-03-01 01:19:48.1220",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,472,"E 32 St & Park Ave",40.7457121,-73.98194829,19973,"Subscriber",1956,1
356,"2020-03-01 01:14:34.0900","2020-03-01 01:20:30.5600",3779,"Hart St & Wyckoff Ave",40.704876,-73.919911,3887,"Flushing Ave & Woodward Ave",40.71246,-73.91873,39291,"Subscriber",1979,1
275,"2020-03-01 01:14:43.9280","2020-03-01 01:19:19.1490",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,34981,"Subscriber",1995,1
2020,"2020-03-01 01:14:59.0300","2020-03-01 01:48:39.4420",224,"Spruce St & Nassau St",40.71146364,-74.00552427,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,36388,"Subscriber",1986,2
725,"2020-03-01 01:14:59.2270","2020-03-01 01:27:04.4610",454,"E 51 St & 1 Ave",40.75455731,-73.96592976,3376,"E 65 St & 2 Ave",40.76471851944339,-73.96222069859505,40049,"Customer",1969,0
934,"2020-03-01 01:15:08.0730","2020-03-01 01:30:43.0690",432,"E 7 St & Avenue A",40.72621788,-73.98379855,316,"Fulton St & William St",40.70955958,-74.00653609,38440,"Subscriber",1997,1
77,"2020-03-01 01:15:28.4410","2020-03-01 01:16:45.7940",3150,"E 85 St & York Ave",40.77536905,-73.94803392,3369,"E 82 St & East End Ave",40.7724607,-73.9468208,39459,"Subscriber",2002,1
794,"2020-03-01 01:15:33.0460","2020-03-01 01:28:47.6180",376,"John St & William St",40.70862144,-74.00722156,3746,"6 Ave & Broome St",40.724308321602166,-74.00473035871983,37334,"Subscriber",1998,1
515,"2020-03-01 01:15:48.5260","2020-03-01 01:24:24.0200",3860,"Wilson Ave & Troutman St",40.70166,-73.92754,3866,"Wilson Ave & Moffat St",40.68906,-73.90506,27935,"Subscriber",1995,1
168,"2020-03-01 01:15:54.4430","2020-03-01 01:18:42.6700",3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,478,"11 Ave & W 41 St",40.76030096,-73.99884222,38170,"Subscriber",1974,1
816,"2020-03-01 01:16:07.4430","2020-03-01 01:29:43.7260",376,"John St & William St",40.70862144,-74.00722156,3746,"6 Ave & Broome St",40.724308321602166,-74.00473035871983,18888,"Customer",1969,0
1233,"2020-03-01 01:16:36.1840","2020-03-01 01:37:10.1270",476,"E 31 St & 3 Ave",40.74394314,-73.97966069,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,37422,"Subscriber",1979,1
875,"2020-03-01 01:16:49.2940","2020-03-01 01:31:24.8920",3526,"31 St & 23 Ave",40.7747878,-73.9125551,3532,"Ditmars Blvd & 19 St",40.78145,-73.9183302,18831,"Subscriber",2001,1
